persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,16,constant_mix,0.10109642032517091,0.0,0.07498792861555706,0.37493964307778527,2.6909290133092734,-4.905919901955313,0.39
ISFJ,flat,16,v_oracle,0.20769230769230768,0.24699999999999997,4.51427526575314,22.571376328765698,36.787870284676075,-4.995489772247219,0.39
ISFJ,flat,16,mandate_conditional_oracle,0.0027160469366555285,0.002801131877059179,0.819378108002266,4.09689054001133,8.024263304482648,-2.6059928998099724,0.39
ISFJ,flat,17,L5_full,0.0197559135895202,0.0021164033336768893,0.5753913346222407,2.876956673111203,0.1883940977642773,-8.377139956768076,0.89
ISFJ,flat,17,L5_price_only,0.011897684128019045,0.00194227553859819,0.5803297046141964,2.901648523070982,-1.6305799859286374,-8.831948719175331,0.89
ISFJ,flat,17,L5_level_free,0.015188874149356655,0.0018000619047778338,0.3952437286477586,1.976218643238793,-4.265834947150527,-11.274283536320329,0.89
ISFJ,flat,17,always_hold,0.13037192085980145,0.0,0.0,0.0,-2.9683722067067153,-7.559605518393154,0.89
ISFJ,flat,17,constant_mix,0.09857705701848359,0.0,0.20439943617231057,1.0219971808615531,-2.3526864250815183,-7.839618303304608,0.89
ISFJ,flat,17,v_oracle,0.6359550561797753,0.6175,1.2123617098005939,6.06180854900297,-4.885910627782907,-26.33172728445968,0.89
ISFJ,flat,17,mandate_conditional_oracle,0.003192858286953754,0.0019363768813896464,0.5672972221849129,2.836486110924564,-1.4414552810449122,-8.37713995642143,0.89
ISFJ,flat,18,L5_full,0.01345494738785901,0.0019215965914144639,0.22141597109388203,1.1070798554694101,1.8378090155124926,-6.381738494394417,1.0
ISFJ,flat,18,L5_price_only,0.01345494738785901,0.0019215965914144639,0.22141597109388203,1.1070798554694101,1.8378090155124926,-6.381738494394417,1.0
ISFJ,flat,18,L5_level_free,0.01345494738785901,0.0019215965914144639,0.22141597109388203,1.1070798554694101,1.8378090155124926,-6.381738494394417,1.0
ISFJ,flat,18,always_hold,0.09325114200653829,0.0,0.0,0.0,0.5514233289515946,-4.569533595371389,1.0
ISFJ,flat,18,constant_mix,0.10018842847644904,0.0,0.08403463229655801,0.42017316148279005,0.8638027494403344,-4.255907751039056,1.0
ISFJ,flat,18,v_oracle,0.7,0.7,0.8,4.0,2.716013798100092,-19.970525837985843,1.0
ISFJ,flat,18,mandate_conditional_oracle,0.003838567864293873,0.002000046301820256,0.2195154712331505,1.0975773561657522,1.1596391283907437,-6.381738494394417,1.0
ISFJ,flat,19,L5_full,0.03576228426365106,0.002415583632378658,0.4021984465705494,2.0109922328527468,5.479350535479455,-3.33283233829732,0.735
ISFJ,flat,19,L5_price_only,0.012223277290663671,0.0022075943961679216,0.4102122730706795,2.051061365353397,4.026406257247239,-3.33283233829732,0.735
ISFJ,flat,19,L5_level_free,0.009551843557947784,0.002204957736803582,0.2054343931242824,1.027171965621412,3.914506241736526,-3.33283233829732,0.735
ISFJ,flat,19,always_hold,0.09925200773586643,0.0,0.0,0.0,2.0724211150124017,-2.5374364123710746,0.735
ISFJ,flat,19,constant_mix,0.09905878321992123,0.0,0.07546585772323301,0.3773292886161651,2.313604597745278,-2.53813369952286,0.735
ISFJ,flat,19,v_oracle,0.7000000000000002,0.7,0.8,4.0,10.317960732831978,-12.296536572400484,0.735
ISFJ,flat,19,mandate_conditional_oracle,0.00312222108115348,0.0026799595349285077,0.22970141601185004,1.1485070800592503,3.4276079517947533,-3.7921979982296627,0.735
ISFJ,flat,20,L5_full,0.025494916235403606,0.0019044599204295182,0.7160335585115274,3.5801677925576367,7.308389739678467,-5.14649965842553,1.0
ISFJ,flat,20,L5_price_only,0.014189904243870809,0.0023860245888351317,0.3186153021740889,1.5930765108704443,4.403546889721266,-5.14649965842553,1.0
ISFJ,flat,20,L5_level_free,0.024626193200416053,0.002526388724496844,0.7193492969890874,3.5967464849454363,4.900198517223475,-5.14649965842553,1.0
ISFJ,flat,20,always_hold,0.08694673952259749,0.0,0.0,0.0,2.837694571688054,-4.081895721271611,1.0
ISFJ,flat,20,constant_mix,0.09981257498084294,0.0,0.1682460285943861,0.8412301429719306,3.335160482919064,-3.9605278760902807,1.0
